_id,Category,Community,Status,Target Completion Date,Area,Region,Estimated Total Budget ($),Latitude,Longitude,Raw Completion Date,Municipal Funding_Flag,Provincial Funding_Flag,Federal Funding_Flag,Other Funding_Flag
1051,Education,Tillsonburg,Complete,2024-09-14,Oxford,Southwest,3556585,42.88378,-80.75542,14-Sep,0,1,0,1
1052,Education,Tillsonburg,Complete,2024-09-15,Oxford,Southwest,11277427,42.85849979,-80.74876772,15-Sep,0,1,0,0
1053,Education,Timmins,Complete,2024-09-18,Cochrane,Northeast,6716636,48.48385,-81.3314,18-Sep,0,1,0,1
1054,Education,Timmins,Complete,2024-09-16,Cochrane,Northeast,232150,48.47749,-81.38019,16-Sep,0,1,0,1
1055,Education,Timmins,Complete,2024-09-16,Cochrane,Northeast,9604282,48.47749,-81.38019,16-Sep,0,1,1,1
1056,Education,Toronto,Planning,2024-09-28,Toronto,Central,64224505,43.71291003,-79.2426899,28-Sep,0,1,0,1
1057,Education,Toronto,Complete,2024-08-17,Toronto,Central,1803872,43.69236,-79.53691,17-Aug,0,1,0,1
1058,Education,Toronto,Complete,2024-09-18,Toronto,Central,2157209,43.79192,-79.43164,18-Sep,0,1,0,1
1059,Education,Toronto,Complete,2024-09-18,Toronto,Central,11719798,43.71874144,-79.53338855,18-Sep,0,1,0,1
1060,Education,Toronto,Complete,2024-09-17,Toronto,Central,1342396,43.74982,-79.19966,17-Sep,0,1,0,1
1062,Education,Toronto,Complete,2024-09-16,Toronto,Central,254556,43.65156,-79.42102,16-Sep,0,1,0,0
1063,Education,Toronto,Complete,2024-09-18,Toronto,Central,12487815,43.759545,-79.400396,18-Sep,1,1,0,1
1064,Education,Toronto,Complete,2024-12-19,Toronto,Central,42201417,43.66673212,-79.38310605,19-Dec,0,1,0,1
1065,Education,Toronto,Under construction,2025-01-01,Toronto,Central,20348927,43.659015,-79.43529,2025,0,1,0,1
1066,Education,Toronto,Complete,2024-09-21,Toronto,Central,21203315,43.6992218,-79.39484091,21-Sep,1,1,0,1
1067,Education,Toronto,Complete,2024-09-17,Toronto,Central,6519645,43.68882026,-79.5182766,17-Sep,1,1,0,1
1068,Education,Toronto,Complete,2024-09-23,Toronto,Central,10645277,43.8158403,-79.3190106,23-Sep,0,1,0,1
1069,Education,Toronto,Under construction,2024-09-26,Toronto,Central,37452158,43.70115,-79.38492,26-Sep,0,1,0,1
1070,Education,Toronto,Under construction,2024-09-26,Toronto,Central,3221934,43.6790881,-79.2785357,26-Sep,0,1,0,0
1071,Education,Toronto,Complete,2024-01-18,Toronto,Central,3783266,43.68283,-79.33408,18-Jan,0,1,0,0
1072,Education,Toronto,Complete,2024-09-17,Toronto,Central,845508,43.6786419,-79.3231378,17-Sep,0,1,0,0
1073,Education,Toronto,Complete,2024-09-17,Toronto,Central,1044187,43.63058,-79.51384,17-Sep,0,1,0,0
1074,Education,Toronto,Complete,2024-09-19,Toronto,Central,7310189,43.76808,-79.52484,19-Sep,0,1,0,1
1075,Education,Toronto,Complete,2024-09-18,Toronto,Central,6483861,43.63258,-79.57388,18-Sep,0,1,0,1
1076,Education,Toronto,Under construction,2024-09-25,Toronto,Central,28209126,43.71768,-79.495826,25-Sep,0,1,0,1
1077,Education,Toronto,Complete,2024-09-19,Toronto,Central,11728940,43.70334651,-79.52053272,19-Sep,1,1,0,1
1078,Education,Toronto,Complete,2024-01-21,Toronto,Central,22543937,43.7867042,-79.3924783,21-Jan,0,1,0,1
1079,Education,Toronto,Complete,2024-01-24,Toronto,Central,22296510,43.61416373,-79.49630707,24-Jan,0,1,0,1
1080,Education,Toronto,Under construction,2024-09-25,Toronto,Central,23834362,43.66592,-79.42317,25-Sep,0,1,0,1
1081,Education,Toronto,Complete,2024-09-17,Toronto,Central,10252328,43.59763,-79.51695,17-Sep,0,1,0,1
1082,Education,Toronto,Under construction,2024-09-25,Toronto,Central,27464366,43.77755199,-79.4297765,25-Sep,0,1,0,1
1083,Education,Toronto,Complete,2024-01-24,Toronto,Central,11444978,43.71006,-79.4593,24-Jan,0,1,0,0
1084,Education,Toronto,Complete,2024-09-16,Toronto,Central,7423442,43.67937,-79.55919,16-Sep,0,1,1,0
1085,Education,Toronto,Complete,2024-09-17,Toronto,Central,14339514,43.73929179,-79.24084121,17-Sep,0,1,0,0
1086,Education,Toronto,Complete,2024-09-16,Toronto,Central,6146616,43.6572204,-79.4615677,16-Sep,1,1,0,1
1087,Education,Toronto,Complete,2024-09-16,Toronto,Central,584943,43.743792,-79.2388347,16-Sep,0,1,0,1
1088,Education,Toronto,Complete,2024-01-20,Toronto,Central,6515961,43.6341949,-79.5161798,20-Jan,0,1,0,0
1089,Education,Toronto,Complete,2024-09-17,Toronto,Central,1873390,43.7756587,-79.1910427,17-Sep,0,1,0,0
1090,Education,Toronto,Complete,2024-09-18,Toronto,Central,266390,43.7465588,-79.1966736,18-Sep,0,1,0,0
1091,Education,Toronto,Complete,2024-09-16,Toronto,Central,8656744,43.6436772,-79.4757277,16-Sep,0,1,0,1
1093,Education,Toronto,Complete,2024-09-15,Toronto,Central,956956,43.759545,-79.400396,15-Sep,0,1,0,0
1094,Education,Toronto,Under construction,2024-09-26,Toronto,Central,59219018,43.71017,-79.45802,26-Sep,0,1,0,1
1095,Education,Toronto,Complete,2024-09-16,Toronto,Central,2064409,43.76164,-79.3082,16-Sep,0,1,0,1
1096,Education,Toronto,Complete,2024-09-16,Toronto,Central,3832900,43.77131,-79.16582,16-Sep,0,1,0,0
1097,Education,Toronto,Planning,2024-09-27,Toronto,Central,1942066,43.73611,-79.42667,27-Sep,1,1,0,1
1098,Education,Toronto,Complete,2024-09-17,Toronto,Central,998260,43.76907,-79.25912,17-Sep,0,1,0,1
1100,Education,Toronto,Complete,2024-09-17,Toronto,Central,5227549,43.58995,-79.54403,17-Sep,0,1,1,1
1101,Education,Toronto,Complete,2024-09-18,Toronto,Central,1573027,43.66592,-79.42317,18-Sep,0,1,0,0
1102,Education,Toronto,Under construction,2024-09-25,Toronto,Central,12768481,43.68426,-79.48743,25-Sep,0,1,0,1
1103,Education,Toronto,Planning,2024-01-26,Toronto,Central,11513307,43.67907523,-79.33703884,26-Jan,0,1,0,0
1104,Education,Toronto,Complete,2024-09-24,Toronto,Central,5491007,43.6688208,-79.4909364,24-Sep,0,1,0,1
1105,Education,Toronto,Complete,2024-01-25,Toronto,Central,13994993,43.7707619,-79.3925187,25-Jan,0,1,0,1
1106,Education,Toronto,Complete,2024-09-18,Toronto,Central,3032638,43.69938,-79.39484,18-Sep,0,1,0,0
1107,Education,Toronto,Complete,2024-12-19,Toronto,Central,5275587,43.65817,-79.43799,19-Dec,0,1,0,0
1109,Education,Toronto,Complete,2024-09-24,Toronto,Central,21475469,43.6282483,-79.51771366,24-Sep,0,1,0,1
1110,Education,Toronto,Complete,2024-01-25,Toronto,Central,27329038,43.78448073,-79.35948012,25-Jan,0,1,0,0
1111,Education,Toronto,Complete,2024-09-20,Toronto,Central,4585000,43.68082989,-79.33047497,20-Sep,0,1,0,0
1112,Education,Toronto,Planning,2024-09-27,Toronto,Central,3139978,43.726739,-79.44428,27-Sep,0,1,0,1
1113,Education,Toronto,Complete,2024-09-23,Toronto,Central,24727761,43.68082989,-79.33047497,23-Sep,0,1,0,1
1114,Education,Toronto,Under construction,2024-06-25,Toronto,Central,4423735,43.77426711,-79.4105157,25-Jun,0,1,0,0
1115,Education,Toronto,Under construction,2024-09-26,Toronto,Central,37770041,43.68026014,-79.51927676,26-Sep,0,1,0,1
1116,Education,Toronto,Planning,2024-06-27,Toronto,Central,5848608,43.8096061,-79.317908,27-Jun,0,1,0,0
1117,Education,Toronto,Planning,2024-09-27,Toronto,Central,26355588,43.68068812,-79.51912325,27-Sep,0,1,0,0
1118,Education,Toronto,Planning,2024-09-27,Toronto,Central,36013876,43.634,-79.50543,27-Sep,0,1,0,0
1119,Education,Toronto,Planning,2024-09-27,Toronto,Central,24088380,43.74088,-79.4111,27-Sep,0,1,0,0
1120,Education,Toronto,Under construction,2024-09-26,Toronto,Central,11539404,43.78584,-79.37088,26-Sep,0,1,0,0
1121,Education,Toronto,Complete,2024-01-22,Toronto,Central,1210000,43.63589,-79.50594,22-Jan,0,1,1,0
1122,Education,Toronto,Complete,2024-09-22,Toronto,Central,1867708,43.68426,-79.48743,22-Sep,0,1,0,0
1124,Education,Toronto,Under construction,2024-09-26,Toronto,Central,11045702,43.69058949,-79.47615359,26-Sep,0,1,0,1
1125,Education,Toronto,Under construction,2024-09-25,Toronto,Central,2879699,43.7780078,-79.15606408,25-Sep,0,1,0,0
1126,Education,Toronto,Complete,2024-08-22,Toronto,Central,992200,43.6282483,-79.51771366,22-Aug,0,1,0,0
1127,Education,Toronto,Planning,2024-01-27,Toronto,Central,2532250,43.7385487,-79.2061959,27-Jan,0,1,0,0
1133,Education,Vaughan,Complete,2024-09-16,York,Central,10799431,43.85193557,-79.57052541,16-Sep,0,1,0,0
1134,Education,Vaughan,Complete,2024-09-16,York,Central,8759418,43.83015,-79.65562,16-Sep,0,1,0,1
1135,Education,Vaughan,Complete,2024-09-15,York,Central,10810212,43.85542,-79.49838,15-Sep,0,1,0,0
1136,Education,Vaughan,Complete,2024-10-19,York,Central,13696143,43.871308,-79.471585,19-Oct,0,1,0,0
1137,Education,Vaughan,Complete,2024-09-18,York,Central,400000,43.77843,-79.57271,18-Sep,0,1,0,0
1138,Education,Vaughan,Complete,2024-09-24,York,Central,21118850,43.80055,-79.5706,24-Sep,0,1,1,1
1139,Education,Vaughan,Complete,2024-09-24,York,Central,22555780,43.834519,-79.658079,24-Sep,0,1,0,0
1140,Education,Vaughan,Complete,2024-01-25,York,Central,1342883,43.792,-79.5577,25-Jan,0,1,0,0
1143,Education,Wainfleet,Complete,2024-09-24,Niagara,Central,15268128,42.92128757,-79.374331,24-Sep,0,1,0,1
1144,Education,Wainfleet,Complete,2024-09-24,Niagara,Central,5435041,42.92128757,-79.374331,24-Sep,0,1,0,0
1148,Education,Waterloo,Complete,2024-09-17,Waterloo,Southwest,12281593,43.45243,-80.59072,17-Sep,0,1,0,1
1149,Education,Waterloo,Complete,2024-09-19,Waterloo,Southwest,10481931,43.43141329,-80.41455458,19-Sep,0,1,0,1
1151,Education,Waterloo,Complete,2024-09-22,Waterloo,Southwest,17082532,43.38166243,-80.47942227,22-Sep,1,1,0,1
1152,Education,Waterloo,Complete,2024-09-24,Waterloo,Southwest,6421759,43.46852,-80.57619,24-Sep,0,1,0,0
1153,Education,Waterloo,Complete,2024-10-23,Waterloo,Southwest,6756092,43.47399,-80.50175,23-Oct,0,1,0,1
1154,Education,Waterloo Region,Under construction,2024-09-25,Waterloo,Southwest,3246837,43.29061148,-80.46086602,25-Sep,0,1,0,0
1155,Education,Welland,Complete,2024-09-19,Niagara,Central,14176412,42.98925,-79.2245,19-Sep,0,1,1,1
1156,Education,Welland,Complete,2024-09-19,Niagara,Central,2745130,42.98923,-79.22445,19-Sep,0,1,0,0
1157,Education,Welland,Under construction,2024-09-25,Niagara,Central,10393253,43.0216,-79.2616,25-Sep,0,1,0,0
1158,Education,Welland,Under construction,2024-09-25,Niagara,Central,12738136,42.99590581,-79.26292038,25-Sep,0,1,0,1
1161,Education,Wellington North,Complete,2024-09-16,Wellington,Southwest,485260,43.89712,-80.63285,16-Sep,0,1,0,0
1162,Education,West Lincoln,Complete,2024-09-17,Niagara,Central,10299245,43.094687,-79.548565,17-Sep,0,1,0,0
1163,Education,West Nipissing,Complete,2024-09-15,Nipissing,Northeast,3112199,46.372,-79.9409,15-Sep,0,1,0,1
1167,Education,Whitby,Complete,2024-09-15,Durham,Central,27774060,43.965799,-78.962663,15-Sep,0,1,0,1
1169,Education,Whitby,Complete,2024-09-21,Durham,Central,12861196,43.924966,-78.937811,21-Sep,0,1,0,1
1170,Education,Whitby,Complete,2024-09-17,Durham,Central,252085,43.96636081,-78.94324063,17-Sep,0,1,0,0
1171,Education,Whitby,Complete,2024-09-18,Durham,Central,754694,43.87759,-78.92517,18-Sep,0,1,0,1
1172,Education,Whitby,Complete,2024-09-21,Durham,Central,10518724,43.8716,-78.9523,21-Sep,0,1,0,1
1177,Education,Whitchurch-Stouffville,Complete,2024-09-17,York,Central,11144869,43.96869552,-79.22518053,17-Sep,0,1,0,0
1178,Education,Whitchurch-Stouffville,Complete,2024-03-24,York,Central,35462296,43.98152,-79.25821,24-Mar,0,1,0,1
1179,Education,Whitchurch-Stouffville,Complete,2024-09-15,York,Central,12515192,43.9677955,-79.2545051,15-Sep,0,1,1,0
1180,Education,Whitchurch-Stouffville,Under construction,2024-09-25,York,Central,25221700,43.976392,-79.253238,25-Sep,0,1,0,1
1181,Education,Wilmot,Complete,2024-09-16,Waterloo,Southwest,1356435,43.40155,-80.68592,16-Sep,0,1,0,0
1183,Education,Windsor,Complete,2024-09-22,Essex,Southwest,15998545,42.31108,-83.0195,22-Sep,0,1,0,0
1184,Education,Windsor,Complete,2024-09-16,Essex,Southwest,6264409,42.30719,-82.97359,16-Sep,0,1,0,0
1185,Education,Windsor,Complete,2024-09-21,Essex,Southwest,10313477,42.22538,-83.03094,21-Sep,0,1,0,0
1186,Education,Windsor,Complete,2024-09-17,Essex,Southwest,8900040,42.3076176,-82.9854799,17-Sep,0,1,0,0
1187,Education,Windsor,Complete,2024-09-17,Essex,Southwest,1289198,42.28389,-83.06128,17-Sep,0,1,0,0
1188,Education,Windsor,Complete,2024-09-17,Essex,Southwest,1832186,42.29489,-83.06163,17-Sep,0,1,0,1
1189,Education,Windsor,Complete,2024-01-23,Essex,Southwest,28557410,42.289966,-83.018547,23-Jan,0,1,0,1
1190,Education,Windsor,Complete,2024-09-15,Essex,Southwest,2386818,42.29241,-83.05581,15-Sep,0,1,0,0
1191,Education,Windsor,Complete,2024-09-18,Essex,Southwest,3567547,42.2595,-82.99254,18-Sep,0,1,0,0
1192,Education,Windsor,Complete,2024-09-23,Essex,Southwest,14884275,42.299937,-82.91261,23-Sep,0,1,0,0
1193,Education,Windsor,Under construction,2024-09-25,Essex,Southwest,4854477,42.27782,-83.03014,25-Sep,0,1,0,0
1194,Education,Windsor,Planning,2024-09-26,Essex,Southwest,3913731,42.25996585,-82.99270861,26-Sep,0,1,0,0
1195,Education,Windsor,Planning,2024-09-26,Essex,Southwest,3707993,42.2627564,-83.02799444,26-Sep,0,1,0,0
1196,Education,Windsor,Planning,2024-09-26,Essex,Southwest,3681719,43.71766611,-80.95258667,26-Sep,0,1,0,0
1197,Education,Woodstock,Complete,2024-09-18,Oxford,Southwest,3770280,43.1493,-80.7151,18-Sep,0,1,0,0
1198,Education,Woodstock,Under construction,2024-01-26,Oxford,Southwest,31952431,43.16190253,-80.75865183,26-Jan,0,1,0,0
1199,Education,Woodstock,Under construction,2024-09-25,Oxford,Southwest,11098631,43.1471,-80.7322,25-Sep,0,1,0,0
1200,Education,Woolwich,Complete,2024-09-16,Waterloo,Southwest,13660541,43.60141,-80.57063,16-Sep,0,1,0,0
1201,Education,Woolwich,Complete,2024-09-21,Waterloo,Southwest,10383010,43.46961382,-80.41569672,21-Sep,0,1,0,0
1202,Education,Woolwich,Planning,2024-09-26,Waterloo,Southwest,16552917,43.49303978,-80.40094316,26-Sep,0,1,0,0
1205,Education,,Complete,2024-09-16,,,5808808,43.16773,-80.29071,16-Sep,0,1,0,0
1206,Education,,Complete,2024-09-18,,,10337291,42.91261163,-79.61740088,18-Sep,0,1,0,1
1207,Education,,Complete,2024-09-17,,,1281990,42.9141,-79.63072,17-Sep,0,1,0,0
1208,Education,,Planning,2024-03-26,,,6180145,42.83702,-80.31406,26-Mar,0,1,0,0
1209,Education,,Complete,2024-09-18,,,1183044,42.85253,-80.48872,18-Sep,0,1,0,1
1210,Education,,Complete,2024-09-18,,,980000,42.91261163,-79.61740088,18-Sep,0,1,0,0
1211,Education,,Under construction,2024-09-26,,,18067279,43.122113,-80.299625,26-Sep,1,1,0,0
1212,Education,,Under construction,2024-09-25,,,18935580,43.07348954,-79.93126346,25-Sep,0,1,0,0
1213,Education,,Under construction,2024-09-25,,,14118466,43.07348954,-79.93126346,25-Sep,0,1,0,0
1216,Communities,North Bay,Complete,2024-04-17,Nipissing,Northeast,9500000,46.365551,-79.403123,17-Apr,0,1,0,0
1218,Communities,Thunder Bay,Complete,2024-12-17,Thunder Bay,Northwest,25000000,48.379044,-89.332477,17-Dec,0,1,0,0
1220,Health care,Barrie,Complete,2024-07-13,Simcoe,Central,372605793,44.415046,-79.662803,13-Jul,0,1,0,1
1226,Health care,Blind River,Complete,2024-03-15,Algoma,Northeast,609200,46.187155,-82.924852,15-Mar,0,1,0,0
1227,Health care,Bradford-West Gwillimbury,Under construction,2024-12-26,Simcoe,Central,28376900,43.15307991,-80.27616937,26-Dec,0,1,0,1
1228,Health care,Bradford-West Gwillimbury,Under construction,2024-07-25,Simcoe,Central,9603400,43.15307991,-80.27616937,25-Jul,0,1,0,1
1229,Health care,Brampton,Complete,2024-12-16,Peel,Central,538347570,43.690668,-79.751022,16-Dec,0,1,0,1
1233,Health care,Brock,Under construction,2025-01-01,Durham,Central,16574200,44.35148092,-79.03584713,2025,0,1,0,1
1234,Health care,Brockville,Complete,2024-08-20,Leeds and Grenville,East,159170500,44.598169,-75.681639,20-Aug,0,1,0,1
1238,Health care,Cambridge,Complete,2024-09-24,Waterloo,Southwest,244064662,43.378066,-80.328309,24-Sep,0,1,0,1
1239,Health care,Carleton Place,Complete,2024-12-24,Lanark,East,18200800,45.14109002,-76.13674518,24-Dec,0,1,0,1
1240,Health care,Centre Wellington,Complete,2024-02-20,Wellington,Southwest,144336500,43.705509,-80.372819,20-Feb,0,1,0,1
1243,Health care,Clarington,Complete,2024-05-24,Durham,Central,1039200,43.90605788,-78.66286192,24-May,0,1,0,1
1244,Health care,Cornwall,Complete,2024-11-24,"Stormont, Dundas and Glengarry",East,115476892,45.030316,-74.718353,24-Nov,0,1,0,1
1250,Health care,Greater Napanee,Complete,2024-10-16,Lennox and Addington,East,6734200,44.246659,-76.951797,16-Oct,0,1,0,0
1251,Health care,Greater Sudbury,Complete,2024-11-21,Sudbury,Northeast,22826100,46.467734,-80.996267,21-Nov,0,1,0,1
1252,Health care,Greater Sudbury,Complete,2024-10-24,Sudbury,Northeast,18195100,46.52196792,-80.97981513,24-Oct,0,1,0,1
1253,Health care,Greater Sudbury,Under construction,2024-03-26,Sudbury,Northeast,16750000,46.46673544,-80.96669052,26-Mar,0,1,0,1
1254,Health care,Grey Highlands,Complete,2024-05-23,Grey,Southwest,56462449,44.318169,-80.650172,23-May,0,1,0,1
1255,Health care,Grimsby,Under construction,2024-05-25,Niagara,Central,246749100,43.18845154,-79.54188454,25-May,0,1,0,1
1257,Health care,Hamilton,Complete,2024-05-17,Hamilton,Central,93237625,43.259495,-79.91747,17-May,0,1,0,1
1258,Health care,Hamilton,Complete,2024-07-21,Hamilton,Central,25166200,43.2399,-79.8464,21-Jul,0,1,0,1
1259,Health care,Hamilton,Complete,2024-12-13,Hamilton,Central,1091189022,43.249229,-79.870265,13-Dec,0,1,0,1
1263,Health care,Hamilton,Complete,2024-12-23,Hamilton,Central,17362900,43.25608486,-79.84854793,23-Dec,0,1,0,1
1264,Health care,Hamilton,Under construction,2024-03-26,Hamilton,Central,16680900,43.26211273,-79.95808907,26-Mar,0,1,0,1
1267,Health care,Hawkesbury,Complete,2024-12-20,Prescott and Russell,East,146530420,45.599498,-74.607557,20-Dec,0,1,0,1
1272,Health care,Kenora District,Under construction,2025-01-01,Kenora,Northwest,6262400,49.76811369,-94.49919286,2025,0,1,0,1
1279,Health care,Kitchener,Complete,2024-04-13,Waterloo,Southwest,64581893,43.456239,-80.512077,13-Apr,0,1,0,1
1281,Health care,London,Complete,2024-10-14,Middlesex,Southwest,1090049817,43.00086,-81.254367,14-Oct,0,1,0,1
1288,Health care,Manitoulin,Complete,2024-09-16,Manitoulin,Northeast,2363300,45.811014,-81.706657,16-Sep,0,1,0,1
1289,Health care,Marathon,Under construction,2024-07-25,Thunder Bay,Northwest,3133600,48.71909601,-86.37544639,25-Jul,0,1,0,1
1290,Health care,Markham,Complete,2024-07-14,York,Central,350961722,43.884049,-79.231199,14-Jul,0,1,0,1
1292,Health care,Milton,Complete,2024-04-17,Halton,Central,533566029,43.496768,-79.870012,17-Apr,0,1,0,1
1301,Health care,Moosonee,Under construction,2025-01-01,Cochrane,Northeast,2691200,51.26266187,-80.59311404,2025,0,1,0,1
1304,Health care,Niagara Falls,Under construction,2024-02-28,Niagara,Central,3330587593,43.03211,-79.123543,28-Feb,0,1,0,1
1305,Health care,North Bay,Under construction,2025-01-01,Nipissing,Northeast,7362600,46.33678697,-79.4682958,2025,0,1,0,1
1307,Health care,Ottawa,Complete,2024-03-21,Ottawa,East,75005900,45.447,-75.499305,21-Mar,0,1,0,1
1308,Health care,Ottawa,Complete,2024-01-20,Ottawa,East,161521700,45.394161,-75.720682,20-Jan,0,1,0,1
1309,Health care,Ottawa,Complete,2024-08-23,Ottawa,East,12565397,45.401224,-75.647325,23-Aug,0,1,0,1
1313,Health care,Ottawa,Complete,2024-05-24,Ottawa,East,18509000,45.2744254,-75.96228981,24-May,0,1,0,1
1315,Health care,Pembroke,Under construction,2025-01-01,Renfrew,East,15539900,45.81428683,-77.10682476,2025,0,1,0,1
1318,Health care,Prince Edward County,Under construction,2024-12-27,Prince Edward,East,211076000,44.01612682,-77.13763207,27-Dec,0,1,0,1
1325,Health care,Sioux Lookout,Under construction,2025-01-01,Kenora,Northwest,7626600,50.10615878,-91.92763135,2025,0,1,0,1
1327,Health care,St. Thomas,Complete,2024-02-24,Elgin,Southwest,4475400,42.762878,-81.180783,24-Feb,0,1,0,1
1328,Health care,St. Thomas,Under construction,2025-01-01,Elgin,Southwest,6622100,42.762878,-81.180783,2025,0,1,0,1
1329,Health care,Sudbury,Complete,2024-10-23,Sudbury,Northeast,9623500,46.46809364,-80.99667725,23-Oct,0,1,0,1
1333,Health care,Thunder Bay,Complete,2024-06-24,Thunder Bay,Northwest,9297400,48.428793,-89.269491,24-Jun,0,1,0,1
1337,Health care,Timmins,Under construction,2024-05-25,Cochrane,Northeast,16722000,48.47158417,-81.33884449,25-May,0,1,0,0
1338,Health care,Toronto,Under construction,2024-09-25,Toronto,Central,14731900,43.721696,-79.376026,25-Sep,0,1,0,1
1339,Health care,Toronto,Complete,2024-05-17,Toronto,Central,44403300,43.669035,-79.378269,17-May,0,1,0,1
1340,Health care,Toronto,Complete,2024-09-20,Toronto,Central,633309700,43.643075,-79.417319,20-Sep,0,1,0,1
1342,Health care,Toronto,Under construction,2024-07-26,Toronto,Central,436191900,43.689759,-79.325922,26-Jul,0,1,0,1
1343,Health care,Toronto,Complete,2024-07-24,Toronto,Central,388067600,43.657456,-79.390347,24-Jul,0,1,0,1
1344,Health care,Toronto,Under construction,2024-10-25,Toronto,Central,350550900,43.65367,-79.377729,25-Oct,0,1,0,1
1345,Health care,Toronto,Complete,2024-06-17,Toronto,Central,28598567,43.670326,-79.383202,17-Jun,0,1,0,1
1346,Health care,Toronto,Complete,2024-04-20,Toronto,Central,24456800,43.634803,-79.432709,20-Apr,0,1,0,1
1347,Health care,Toronto,Complete,2024-09-23,Toronto,Central,1030418700,43.690044,-79.508181,23-Sep,0,1,0,1
1348,Health care,Toronto,Complete,2024-02-19,Toronto,Central,358320300,43.729423,-79.598176,19-Feb,0,1,0,1
