_id,Category,Status,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Latitude,Longitude,Target_Year
3757,Communities,Complete,222686,0,1,0,1,48.47810423,-81.32743877,2025
3758,Communities,Complete,220000,0,1,0,1,48.47581562,-81.32943692,2025
3759,Communities,Planning,0,1,1,1,0,48.4841893,-81.2180339,2025
3760,Communities,Complete,0,1,1,0,0,48.4763617,-81.3307331,2025
3761,Communities,Planning,0,1,1,0,0,48.4763617,-81.3307331,2025
3762,Communities,Complete,0,1,1,0,0,48.4763617,-81.3307331,2025
3763,Communities,Complete,0,1,1,0,0,48.4763617,-81.3307331,2025
3764,Communities,Complete,49985,1,1,0,0,47.992392,-84.771007,2025
3765,Communities,Complete,198000,1,1,0,0,47.97567,-84.83462,2025
3766,Communities,Complete,450000,1,1,0,0,47.98750279,-84.7801793,2025
3767,Communities,Planning,0,0,1,1,1,52.9771571,-87.9663879,2025
3768,Communities,Complete,3965000,0,1,0,1,46.361695,-79.930176,2025
3769,Communities,Complete,500000,1,1,0,1,46.52545,-80.02659,2025
3770,Communities,Complete,67500,0,1,0,1,46.32924,-80.1688,2025
3771,Communities,Under construction,0,0,1,0,1,48.588245,-85.2834877,2025
3772,Communities,Complete,1000000,1,1,1,1,45.7719246,-81.7570836,2025
3773,Communities,Complete,826140,0,1,0,0,49.81238,-93.04864,2025
3774,Communities,Complete,0,0,1,0,1,49.79004061,-94.68706428,2025
3775,Communities,Planning,0,0,1,0,1,46.3462227,-83.925538,2025
3776,Communities,Planning,0,1,1,0,0,47.6776482,-81.7203802,2025
3777,Education,Complete,90000,0,1,0,1,46.29916,-78.87674,2025
3778,Education,Planning,0,1,1,0,1,48.6293721,-93.368705,2025
3779,Education,Complete,388500,0,1,0,1,46.563477,-81.143189,2025
3780,Education,Complete,26000000,1,1,1,1,46.493015,-80.996703,2025
3781,Education,Complete,2319050,0,1,1,1,49.787476,-94.502685,2025
3782,Education,Complete,0,1,1,1,1,46.32284,-79.87291,2025
3783,Education,Complete,906860,0,1,1,1,46.31566,-79.428251,2025
3784,Education,Under construction,0,0,1,1,1,46.3462013,-79.4933335,2025
3785,Education,Complete,3250000,0,1,1,1,49.7716131,-94.4908986,2025
3786,Education,Complete,19200000,1,1,1,1,46.533672,-84.308961,2025
3787,Education,Under construction,3000000,0,1,0,1,46.50119,-84.28725,2025
3788,Education,Complete,20000000,1,1,1,1,48.40302,-89.269096,2025
3789,Education,Complete,22000000,0,1,1,0,48.4211,-89.2607,2025
3790,Education,Planning,4975000,1,1,1,1,48.37836,-89.31414,2025
3791,Education,Complete,2684000,0,1,0,1,48.40311,-89.26931,2025
3792,Education,Complete,0,1,1,1,1,48.475926,-81.329211,2025
3793,Health care,Complete,21500000,0,1,0,1,46.650168,-80.943734,2025
3795,Health care,Complete,18700000,0,1,0,1,46.3110936,-78.7134417,2025
3796,Health care,Complete,11100,1,1,0,0,51.0122,-93.82284,2025
3797,Health care,Complete,4693170,0,1,1,1,48.42,-89.26,2025
3798,Health care,Complete,0,1,1,1,1,45.64481068,-79.85402532,2025
3800,Recreation,Complete,94347,1,1,0,0,45.740888,-81.812472,2025
3801,Recreation,Complete,6238402,1,1,1,1,48.75708,-91.614685,2025
3802,Recreation,Complete,235310,0,1,1,0,49.171109,-91.90728,2025
3803,Recreation,Complete,300000,1,1,0,0,46.18280681,-82.96486638,2025
3804,Recreation,Complete,45000,1,1,0,0,46.18271164,-82.96481002,2025
3805,Recreation,Complete,251700,0,1,0,1,46.18510318,-82.96155529,2025
3806,Recreation,Complete,0,1,1,0,1,46.17897136,-82.98020706,2025
3807,Recreation,Complete,240000,1,1,0,0,46.222603,-79.365234,2025
3808,Recreation,Complete,647636,1,1,0,0,46.23131556,-79.36456817,2025
3809,Recreation,Complete,1467451,1,1,1,0,46.222603,-79.365234,2025
3811,Recreation,Complete,650000,1,1,1,0,49.070496,-80.981018,2025
3812,Recreation,Complete,1000000,1,1,1,0,49.064183,-81.019385,2025
3813,Recreation,Complete,254700,0,1,1,1,45.92674197,-83.11320127,2025
3814,Recreation,Complete,200000,1,1,0,0,50.63997,-93.23302,2025
3815,Recreation,Complete,42500,1,1,0,0,46.214099,-82.571822,2025
3816,Recreation,Complete,665500,1,1,0,1,48.611192,-93.411622,2025
3817,Recreation,Under construction,4675000,1,1,1,0,48.61089,-93.382718,2025
3818,Recreation,Planning,0,1,1,0,0,48.6224557,-93.4225504,2025
3819,Recreation,Planning,0,1,1,0,0,48.6083572,-93.3977641,2025
3820,Recreation,Complete,2947506,1,1,1,1,46.49058122,-80.99527366,2025
3821,Recreation,Complete,1050000,1,1,0,1,46.40614652,-80.99453238,2025
3822,Recreation,Under construction,1484988,1,1,0,0,49.70320956,-86.95555846,2025
3823,Recreation,Complete,633600,1,1,0,0,49.77663,-86.53259,2025
3824,Recreation,Complete,500000,1,1,0,0,49.63447,-88.08618,2025
3825,Recreation,Complete,1020078,1,1,1,0,49.688018,-83.666955,2025
3826,Recreation,Under construction,0,0,1,0,1,49.7355512,-83.6536584,2025
3827,Recreation,Complete,572059,1,1,0,0,48.76556,-80.6829,2025
3828,Recreation,Complete,168600,1,1,0,0,46.3466902,-83.9291454,2025
3829,Recreation,Complete,749500,1,1,0,1,49.788205,-94.444871,2025
3830,Recreation,Complete,800000,1,1,0,0,49.7617256,-94.4890336,2025
3831,Recreation,Complete,75000,0,1,0,1,49.76246475,-94.55617948,2025
3832,Recreation,Complete,450000,1,1,0,1,49.7611834,-94.5296287,2025
3833,Recreation,Under construction,500000,1,1,0,0,49.76250502,-94.55834913,2025
3834,Recreation,Complete,145938,0,1,0,1,49.78900712,-94.44583714,2025
3835,Recreation,Complete,499221,0,1,0,1,49.7520792,-94.4764192,2025
3836,Recreation,Planning,490000,1,1,0,0,49.7670025,-94.4776298,2025
3837,Recreation,Complete,76823,0,1,0,1,49.7894497,-94.4699511,2025
3838,Recreation,Planning,0,1,1,0,1,49.7686749,-94.4916221,2025
3839,Recreation,Complete,133100,0,1,0,1,49.684277,-94.47412,2025
3840,Recreation,Complete,198000,0,1,0,1,49.79883,-94.62288,2025
3841,Recreation,Under construction,0,0,1,0,1,49.7547876,-94.4856356,2025
3842,Recreation,Complete,14196920,1,1,0,0,48.150513,-80.035401,2025
3843,Recreation,Complete,389394,1,1,0,0,46.49002391,-84.06996373,2025
3845,Recreation,Complete,750000,1,1,1,1,46.3094204,-79.4641469,2025
3846,Recreation,Under construction,0,0,1,0,1,46.3666107,-79.9203289,2025
3847,Recreation,Complete,437639,1,1,0,1,46.312274,-79.469824,2025
3848,Recreation,Complete,801198,1,1,0,1,46.312274,-79.469824,2025
3849,Recreation,Complete,292467,0,1,0,1,46.33786147,-79.43219664,2025
3850,Recreation,Planning,0,1,1,0,1,46.1860322,-79.2909023,2025
3851,Recreation,Complete,319114,1,1,0,0,45.9709413,-81.92135425,2025
3852,Recreation,Complete,275420,1,1,0,0,45.98625066,-81.93133962,2025
3853,Recreation,Complete,118296,1,1,1,1,45.34552,-80.034302,2025
3854,Recreation,Planning,0,1,1,0,1,45.3434981,-80.0375299,2025
3855,Recreation,Complete,0,1,1,0,0,51.466702,-90.19665,2025
3856,Recreation,Under construction,70000,1,1,0,0,48.717106,-94.564778,2025
3857,Recreation,Complete,51730,1,1,0,0,51.006519,-93.842888,2025
3858,Recreation,Complete,193738,1,1,0,0,51.074,-93.80562,2025
3859,Recreation,Complete,134200,1,1,0,0,53.06061,-93.3199,2025
3860,Recreation,Complete,1093159,1,1,0,0,53.06375,-93.33518,2025
3861,Recreation,Complete,47000,1,1,0,1,46.589703,-84.27522,2025
3862,Recreation,Under construction,1240000,1,1,0,1,46.589703,-84.27522,2025
3863,Recreation,Complete,450000,1,1,0,0,45.28728,-79.81047,2025
3864,Recreation,Complete,1400000,1,1,1,0,49.399015,-94.07305,2025
3865,Recreation,Planning,0,1,1,0,0,46.1936597,-82.3448355,2025
3867,Recreation,Planning,0,1,1,0,0,46.2860979,-84.0361457,2025
3868,Recreation,Complete,167500,1,1,1,0,45.56437082,-82.01105087,2025
3869,Recreation,Complete,310000,0,1,0,1,47.50829,-79.66966,2025
3870,Recreation,Complete,135000,0,1,1,1,47.45855,-79.64045,2025
3871,Recreation,Planning,0,1,1,0,0,48.782077,-87.1066769,2025
3872,Recreation,Complete,142200,1,1,0,1,45.59351965,-80.37979231,2025
3873,Recreation,Complete,54050,1,1,0,0,45.59351965,-80.37979231,2025
3874,Recreation,Complete,76845,1,1,0,0,46.18514752,-82.81025336,2025
3875,Recreation,Complete,288750,1,1,0,0,46.25691832,-83.55653252,2025
3876,Recreation,Complete,131150,1,1,0,0,46.25523764,-83.55445286,2025
3877,Recreation,Complete,177220,1,1,0,0,46.26105349,-83.56645132,2025
3878,Recreation,Complete,1967000,1,1,1,1,48.423391,-89.239759,2025
3879,Recreation,Complete,13400000,0,1,0,1,48.40302,-89.269096,2025
3882,Recreation,Under construction,3053593,1,1,0,1,48.39391,-89.2701,2025
3883,Recreation,Complete,68564,0,1,0,1,49.07062,-81.0306,2025
3884,Recreation,Complete,330000,0,1,0,1,48.47711869,-81.21585805,2025
3885,Recreation,Under construction,311094,0,1,0,1,48.61864375,-80.93228945,2025
3886,Recreation,Complete,375000,1,1,0,0,47.98750279,-84.7801793,2025
3887,Recreation,Complete,611051,0,1,1,1,46.07210512,-81.18012598,2025
3888,Recreation,Complete,170871,1,1,0,0,46.026677,-79.72320776,2025
3889,Recreation,Planning,0,0,1,1,1,48.8343866,-87.5219997,2025
3890,Transit,Complete,5000000,0,1,0,0,46.3629286,-79.4244212,2025
3891,Transit,Complete,246694,1,1,0,0,45.84267645,-81.85475387,2025
3892,Transit,Complete,5000000,1,1,1,0,45.253381,-79.82754,2025
3893,Transit,Complete,109100,1,1,1,0,46.967157,-79.787685,2025
3894,Transit,Planning,0,0,1,0,1,48.4763058,-81.3076343,2025
3895,Communities,Complete,0,0,1,0,0,44.350888,-78.768413,2025
3896,Communities,Complete,9300000,0,1,0,0,42.921,-81.224,2025
3897,Communities,Complete,0,0,1,0,1,44.18406479,-78.06301492,2025
3898,Communities,Complete,0,0,1,0,1,42.101286,-83.105765,2025
3899,Communities,Complete,330000,0,1,0,0,45.42568,-76.356232,2025
3900,Communities,Complete,0,0,1,0,1,44.306251,-81.272622,2025
3901,Communities,Complete,0,0,1,0,1,43.987287,-79.462185,2025
3902,Communities,Complete,0,0,1,0,1,45.061262,-77.857207,2025
3903,Communities,Complete,0,0,1,0,1,44.415968,-79.657841,2025
3904,Communities,Complete,0,0,1,0,1,44.390105,-79.685032,2025
3905,Communities,Complete,0,0,1,0,1,44.385075,-79.709974,2025
3906,Communities,Complete,0,0,1,0,1,45.893962,-82.273977,2025
3907,Communities,Complete,0,0,1,0,1,44.986825,-79.056399,2025
3908,Communities,Complete,0,0,1,0,1,43.660886,-79.720963,2025
3909,Communities,Complete,0,0,1,0,1,43.688902,-79.763101,2025
3910,Communities,Complete,0,0,1,0,1,43.098977,-80.434291,2025
3911,Communities,Complete,0,1,1,1,1,43.126156,-80.242024,2025
3912,Communities,Complete,500000,0,1,0,0,43.121337,-80.270347,2025
3913,Communities,Complete,0,0,1,0,1,44.603132,-75.690585,2025
3914,Communities,Complete,0,0,1,0,1,45.326948,-77.512977,2025
3915,Communities,Complete,0,0,1,0,1,43.373387,-79.77243,2025
3916,Communities,Complete,0,0,1,0,1,43.318651,-79.801566,2025
3917,Communities,Complete,0,0,1,0,1,43.359224,-79.762575,2025
3918,Communities,Complete,0,0,1,0,1,43.324092,-79.798908,2025
3919,Communities,Complete,11400000,1,1,1,1,43.318845,-79.801628,2025
3920,Communities,Complete,188600,0,1,0,0,45.315407,-75.085933,2025
3921,Communities,Complete,0,0,1,0,1,42.665758,-81.212512,2025
3922,Communities,Complete,425000,0,1,0,0,42.87933,-81.08638,2025
3923,Communities,Complete,304300,0,1,0,0,45.675231,-82.269468,2025
3924,Communities,Complete,0,0,1,0,1,43.683397,-80.426922,2025
3925,Communities,Complete,0,0,1,0,1,43.704074,-80.379074,2025
3926,Communities,Complete,0,0,1,0,1,45.492508,-74.667715,2025
3927,Communities,Complete,0,0,1,0,1,44.500905,-80.214946,2025
3928,Communities,Complete,0,0,1,0,1,45.019966,-74.71336,2025
3929,Communities,Complete,185100,0,1,0,0,49.779358,-92.827421,2025
3930,Communities,Complete,0,0,1,0,1,44.222091,-80.190657,2025
3931,Communities,Complete,0,0,1,0,1,44.30355,-79.865368,2025
3932,Communities,Complete,0,0,1,0,1,42.183334,-82.832493,2025
3933,Communities,Complete,0,0,1,0,1,42.135046,-82.952506,2025
3934,Communities,Complete,0,0,1,0,1,48.609733,-93.396889,2025
3935,Communities,Complete,0,0,1,0,1,43.741726,-81.710723,2025
3936,Communities,Complete,0,0,1,0,1,45.13577779,-77.11916057,2025
3937,Communities,Complete,29960000,1,1,1,1,46.491529,-80.996425,2025
3938,Communities,Complete,0,0,1,0,1,43.605792,-80.256715,2025
3939,Communities,Complete,0,0,1,0,1,42.86800041,-79.94451974,2025
3940,Communities,Complete,0,0,1,0,1,43.073161,-79.948907,2025
3941,Communities,Complete,305000,0,1,0,0,43.641499,-80.025696,2025
3942,Communities,Complete,0,0,1,0,1,43.248968,-79.810574,2025
3943,Communities,Complete,0,0,1,0,1,43.224036,-79.898816,2025
3944,Communities,Complete,0,0,1,0,1,43.037147,-80.86672,2025
3945,Communities,Complete,0,0,1,0,1,43.03772,-80.883932,2025
3946,Communities,Complete,500000,0,1,0,0,46.34659,-83.9289,2025
3947,Communities,Complete,0,0,1,0,1,44.468646,-78.539425,2025
3948,Communities,Complete,0,0,1,0,1,45.5550037,-77.41484955,2025
3949,Communities,Complete,0,0,1,0,1,43.998719,-79.57553,2025
3950,Communities,Complete,0,0,1,0,1,44.245899,-76.487825,2025
3951,Communities,Complete,0,0,1,0,1,42.07777739,-82.82561377,2025
3952,Communities,Complete,465000,0,1,0,0,48.14846,-80.020588,2025
3953,Communities,Complete,0,0,1,0,1,43.443018,-80.475546,2025
3954,Communities,Complete,0,0,1,0,1,43.09711,-82.001111,2025
3955,Communities,Complete,0,0,1,0,1,45.01657158,-76.36525451,2025
3956,Communities,Complete,0,0,1,0,1,42.222837,-83.053086,2025
3957,Communities,Complete,0,0,1,0,1,42.055103,-82.591317,2025
3958,Communities,Complete,0,0,1,0,1,42.03201,-82.604447,2025
3959,Communities,Complete,325100,0,1,0,0,42.04207,-82.55616,2025
3960,Communities,Complete,0,0,1,0,1,42.979161,-81.246837,2025
3961,Communities,Complete,0,0,1,0,1,42.991608,-81.222455,2025
3962,Communities,Complete,0,0,1,0,1,42.993527,-81.248464,2025
3963,Communities,Complete,0,0,1,0,1,42.982645,-81.247435,2025
3964,Communities,Complete,0,0,1,0,1,42.962352,-81.224668,2025
3965,Communities,Complete,348500,0,1,0,0,42.979873,-81.246189,2025
3966,Communities,Complete,0,0,1,0,1,43.763493,-80.745842,2025
3967,Communities,Complete,234500,0,1,0,0,43.75659,-80.663967,2025
3968,Communities,Complete,0,0,1,0,1,45.82669,-82.16132,2025
3969,Communities,Complete,0,0,1,0,1,45.43682,-76.503162,2025
3970,Communities,Complete,0,0,1,0,1,43.529797,-79.863921,2025
3971,Communities,Complete,0,0,1,0,1,43.913629,-80.8646,2025
3972,Communities,Complete,0,0,1,0,1,43.579263,-79.759982,2025
3973,Communities,Complete,0,0,1,0,1,43.565989,-79.67322,2025
3974,Communities,Complete,0,0,1,0,1,45.226374,-76.294392,2025
3975,Communities,Complete,0,0,1,0,1,48.229767,-89.478139,2025
3976,Communities,Complete,0,0,1,0,1,44.153899,-79.869929,2025
3977,Communities,Complete,0,0,1,0,1,44.149322,-79.869076,2025
3978,Communities,Complete,0,0,1,0,1,43.059247,-79.120167,2025
3979,Communities,Complete,0,0,1,0,1,43.252238,-79.071852,2025
3980,Communities,Complete,214000,0,1,0,0,43.220214,-79.119409,2025
3981,Communities,Complete,0,0,1,0,1,42.788067,-80.206602,2025
3982,Communities,Complete,0,0,1,0,1,46.310253,-79.46529,2025
3983,Communities,Complete,122200,0,1,0,0,44.828157,-77.185602,2025
3984,Communities,Complete,12500000,1,1,1,1,43.736662,-81.429394,2025
3985,Communities,Complete,0,0,1,0,1,43.730694,-80.951046,2025
3986,Communities,Complete,0,0,1,0,1,45.216237,-75.153781,2025
3987,Communities,Complete,0,0,1,0,1,43.441426,-79.708376,2025
3988,Communities,Complete,0,0,1,0,1,43.405266,-79.718583,2025
3989,Communities,Complete,0,0,1,0,1,48.36859357,-89.7006853,2025
3993,Communities,Complete,0,0,1,0,1,43.896512,-78.845619,2025
3994,Communities,Complete,0,0,1,0,1,43.895115,-78.86169,2025
3995,Communities,Complete,0,0,1,0,1,43.89337,-78.863442,2025
3996,Communities,Complete,0,0,1,0,1,44.244307,-78.161416,2025
3997,Communities,Complete,0,0,1,0,1,45.383963,-75.660802,2025
3998,Communities,Complete,0,0,1,0,1,45.427172,-75.576019,2025
3999,Communities,Complete,0,0,1,0,1,45.428152,-75.685738,2025
4000,Communities,Complete,0,0,1,0,1,45.427928,-75.504715,2025
4001,Communities,Complete,0,0,1,0,1,45.425073,-75.688941,2025
4002,Communities,Complete,0,0,1,0,1,45.424615,-75.684745,2025
4003,Communities,Complete,0,0,1,0,1,45.300286,-75.778342,2025
4004,Communities,Complete,0,0,1,0,1,44.565655,-80.94191,2025
4005,Communities,Complete,0,0,1,0,1,44.570704,-80.944916,2025
4006,Communities,Complete,400000,0,1,0,0,44.58008,-80.935125,2025
4007,Communities,Complete,0,0,1,0,1,46.02720616,-79.72275136,2025
4008,Communities,Complete,0,0,1,0,1,44.894325,-76.243538,2025
4009,Communities,Complete,0,0,1,0,1,45.89422,-77.254293,2025
4010,Communities,Complete,0,0,1,0,1,45.903075,-77.278366,2025
4011,Communities,Complete,65000000,1,1,1,1,44.304996,-78.32616,2025
4012,Communities,Complete,0,0,1,0,1,42.878833,-82.155547,2025
4013,Communities,Complete,0,0,1,0,1,51.472046,-90.197473,2025
4014,Communities,Complete,182600,0,1,0,0,51.074408,-93.806485,2025
4015,Communities,Complete,0,0,1,0,1,46.186308,-81.945186,2025
4016,Communities,Complete,0,0,1,0,1,46.565679,-84.363158,2025
4017,Communities,Complete,0,0,1,0,1,44.892048,-79.627748,2025
4018,Communities,Complete,0,0,1,0,1,44.521722,-76.695138,2025
4019,Communities,Complete,0,0,1,0,1,44.404823,-76.596648,2025
4020,Communities,Complete,500000,0,1,0,0,43.28853,-81.49525,2025
4021,Communities,Complete,0,0,1,0,1,43.183151,-79.268378,2025
4022,Communities,Complete,0,0,1,0,1,43.16291,-79.249419,2025
4023,Communities,Complete,0,0,1,0,1,43.160068,-79.241353,2025
4024,Communities,Complete,0,0,1,0,1,42.840565,-82.462928,2025
4025,Communities,Complete,500000,0,1,0,0,42.841953,-82.463229,2025
4026,Communities,Complete,100000000,0,1,0,1,43.373589,-80.977735,2025
4027,Communities,Complete,500000,0,1,0,0,45.76694,-79.40137,2025
4028,Communities,Complete,316500,0,1,0,0,44.740761,-79.814804,2025
4029,Communities,Complete,0,0,1,0,1,48.380005,-89.248101,2025
4030,Communities,Complete,687000000,0,1,0,0,43.652675,-79.357968,2025
4031,Communities,Complete,0,0,1,0,1,43.67722,-79.442443,2025
4032,Communities,Complete,0,0,0,0,0,43.691176,-79.2873,2025
4033,Communities,Complete,0,0,1,0,1,43.671497,-79.493343,2025
4034,Communities,Complete,0,0,1,0,1,43.721414,-79.512198,2025
4035,Communities,Complete,0,0,1,0,1,43.659475,-79.38141,2025
4036,Communities,Complete,0,0,1,0,1,43.656181,-79.358963,2025
4037,Communities,Complete,0,0,1,0,1,43.658582,-79.355214,2025
4038,Communities,Complete,0,0,1,0,1,43.668815,-79.375676,2025
4039,Communities,Complete,0,0,1,0,1,43.786354,-79.445611,2025
4040,Communities,Complete,0,0,1,0,1,43.705623,-79.456196,2025
4041,Communities,Complete,0,0,1,0,1,43.783653,-79.473147,2025
4042,Communities,Complete,0,0,1,0,1,43.639755,-79.440372,2025
4043,Communities,Complete,0,0,1,0,1,43.66938,-79.397503,2025
4044,Communities,Complete,0,0,1,0,1,43.646972,-79.417543,2025
4045,Communities,Complete,0,0,1,0,1,43.796207,-79.317472,2025
4046,Communities,Complete,0,0,1,0,1,43.628772,-79.35539,2025
4047,Communities,Complete,0,0,1,0,0,43.674991,-79.413008,2025
4048,Communities,Complete,0,0,1,0,1,43.670169,-79.488922,2025
4049,Communities,Complete,0,0,1,0,1,43.797791,-79.267476,2025
4050,Communities,Complete,0,0,1,0,1,43.698731,-79.258924,2025
4051,Communities,Complete,0,0,1,0,1,43.66869,-79.386109,2025
4052,Communities,Complete,0,0,1,0,1,43.647437,-79.404288,2025
4053,Communities,Complete,0,0,1,0,1,43.814709,-79.290761,2025
4054,Communities,Complete,0,0,1,0,1,43.765601,-79.386832,2025
4055,Communities,Complete,142000000,0,1,1,1,43.654186,-79.379036,2025
4056,Communities,Complete,0,0,1,0,1,44.308232,-77.797235,2025
4057,Communities,Complete,0,0,1,0,1,44.305866,-77.829745,2025
4058,Communities,Complete,0,0,1,0,1,44.505442,-77.396522,2025
4059,Communities,Complete,0,0,1,0,1,49.444424,-82.539511,2025
4060,Communities,Complete,0,0,1,0,1,42.992585,-79.245785,2025
4061,Communities,Complete,0,0,1,0,1,43.860964,-78.944648,2025
4062,Communities,Complete,0,0,1,0,1,42.317282,-83.040131,2025
4063,Communities,Complete,0,0,1,0,1,42.320772,-83.028761,2025
4064,Communities,Complete,250000,0,1,0,0,43.586469,-80.580677,2025
4065,Communities,Complete,0,0,1,0,1,43.802167,-79.453198,2025
4066,Communities,Complete,0,0,1,0,1,43.155716,-80.901274,2025
4067,Recreation,Complete,498200,0,1,0,0,44.046227,-79.891169,2025
4068,Recreation,Complete,0,0,1,0,1,44.102811,-78.106828,2025
4069,Recreation,Complete,481000,0,1,0,0,45.80257,-81.85264,2025
4070,Recreation,Complete,236400,0,1,0,0,44.01128,-79.423019,2025
4071,Recreation,Complete,500000,0,1,0,0,45.05555,-77.846203,2025
4072,Recreation,Complete,0,0,1,0,1,44.376944,-79.688695,2025
4073,Recreation,Complete,0,0,1,0,1,42.679836,-80.788809,2025
4074,Recreation,Complete,0,0,1,0,1,44.163588,-77.354131,2025
4075,Recreation,Complete,500000,0,1,0,0,45.907151,-82.257376,2025
4076,Recreation,Complete,123500,0,1,0,0,46.23893,-79.15031,2025
4077,Recreation,Complete,0,0,1,0,1,45.523817,-77.080586,2025
4078,Recreation,Complete,182000,0,1,0,0,43.722467,-79.693066,2025
4079,Recreation,Complete,0,0,1,0,1,44.042887,-77.729318,2025
4080,Recreation,Complete,410000,0,1,0,0,44.04306,-77.730505,2025
4081,Recreation,Complete,0,0,1,0,1,44.089453,-81.338981,2025
4082,Recreation,Complete,0,0,1,0,1,44.589581,-75.681912,2025
4083,Recreation,Complete,0,0,1,0,1,43.334415,-79.790335,2025
4084,Recreation,Complete,0,0,1,0,1,43.775223,-79.785815,2025
4085,Recreation,Complete,399400,0,1,0,0,43.890726,-79.752299,2025
4086,Recreation,Complete,0,0,1,0,1,43.378672,-80.282925,2025
4087,Recreation,Complete,376400,0,1,0,0,43.399019,-80.358797,2025
4088,Recreation,Complete,0,0,1,0,1,45.135401,-76.147601,2025
4089,Recreation,Complete,134600,0,1,0,0,44.720282,-76.923867,2025
4090,Recreation,Complete,0,0,1,0,1,43.619513,-81.537724,2025
4091,Recreation,Complete,0,0,1,0,1,45.732608,-82.163613,2025
4092,Recreation,Complete,429600,0,1,0,0,42.398949,-82.224007,2025
4093,Recreation,Complete,394000,0,1,0,0,44.497708,-80.230793,2025
4094,Recreation,Complete,0,0,1,0,1,44.512369,-78.186629,2025
4095,Recreation,Complete,0,0,1,0,1,44.755661,-75.467909,2025
4096,Recreation,Complete,218800,0,1,0,0,42.905468,-82.169721,2025
4097,Recreation,Complete,0,0,1,0,1,44.314015,-79.884456,2025
4098,Recreation,Complete,0,0,1,0,1,42.161927,-82.826632,2025
4099,Recreation,Complete,500000,0,1,0,0,42.920775,-78.91697,2025
4100,Recreation,Complete,0,0,1,0,1,44.809974,-79.372015,2025
4101,Recreation,Complete,0,0,1,0,1,46.489935,-80.994611,2025
4102,Recreation,Complete,0,0,1,0,1,49.776581,-86.532826,2025
4103,Recreation,Complete,0,0,1,0,1,43.631809,-80.040841,2025
4104,Recreation,Complete,0,0,1,0,1,43.215279,-80.006089,2025
4105,Recreation,Complete,0,0,1,0,1,43.234539,-79.791947,2025
4106,Recreation,Complete,0,0,1,0,1,43.266775,-79.868138,2025
4107,Recreation,Complete,500000,0,1,0,0,43.271704,-79.855631,2025
4108,Recreation,Complete,0,0,1,0,1,43.994605,-78.186586,2025
4109,Recreation,Complete,160700,0,1,0,0,44.150361,-81.017118,2025
4110,Recreation,Complete,0,0,1,0,1,46.206084,-77.882045,2025
4111,Recreation,Complete,0,0,1,0,1,46.292092,-83.280837,2025
4112,Recreation,Complete,500000,0,1,0,0,44.073848,-81.5809,2025
4113,Recreation,Complete,324700,0,1,0,0,44.263862,-79.556787,2025
4114,Recreation,Complete,260000,0,1,0,0,49.762115,-94.5252,2025
4115,Recreation,Complete,394000,0,1,0,0,43.466379,-80.495944,2025
4116,Recreation,Complete,500000,0,1,0,0,45.146643,-79.116983,2025
4117,Recreation,Complete,0,0,1,0,1,42.29344,-82.70243,2025
4118,Recreation,Complete,398200,0,1,0,0,42.221927,-83.050958,2025
4119,Recreation,Complete,0,0,1,0,1,44.477412,-76.238219,2025
4120,Recreation,Complete,0,0,1,0,1,42.968455,-81.377241,2025
4121,Recreation,Complete,0,0,1,0,1,46.470538,-83.973858,2025
4122,Recreation,Complete,0,0,1,0,1,45.927089,-83.114031,2025
4123,Recreation,Complete,0,0,1,0,1,46.24814784,-78.89810009,2025
4124,Recreation,Complete,0,0,1,0,1,44.744028,-79.881806,2025
4125,Recreation,Complete,0,0,1,0,1,43.516594,-79.624919,2025
4126,Recreation,Complete,0,0,1,0,1,45.236339,-79.57812,2025
4127,Recreation,Complete,0,0,1,0,1,44.044257,-79.486324,2025
4128,Recreation,Complete,500000,0,1,0,0,42.8557,-80.50666,2025
4129,Recreation,Complete,0,0,1,0,1,43.329706,-80.496194,2025
4130,Recreation,Complete,0,0,1,0,1,45.139743,-75.419248,2025
4131,Recreation,Complete,490600,0,1,0,0,45.292279,-74.853303,2025
4132,Recreation,Complete,0,0,1,0,1,43.880232,-81.31431,2025
4133,Recreation,Complete,156700,0,1,0,0,44.841933,-77.939852,2025
4134,Recreation,Complete,0,0,1,0,1,43.451434,-79.669636,2025
4140,Recreation,Complete,0,0,1,0,1,43.862505,-78.828878,2025
4141,Recreation,Complete,0,0,1,0,1,45.394419,-75.752499,2025
4142,Recreation,Complete,0,0,1,0,1,45.34469,-75.825966,2025
4143,Recreation,Complete,240000,0,1,0,0,45.345683,-80.031536,2025
4144,Recreation,Complete,489800,0,1,0,0,43.021255,-79.361379,2025
4145,Recreation,Complete,500000,0,1,0,0,44.765298,-79.92798,2025
4146,Recreation,Complete,400000,0,1,0,0,44.904606,-76.258729,2025
4147,Recreation,Complete,0,0,1,0,1,44.325427,-78.33005,2025
4148,Recreation,Complete,386000,0,1,0,0,43.839555,-79.080026,2025
4149,Recreation,Complete,0,0,1,0,1,42.952218,-82.120587,2025
4150,Recreation,Complete,0,0,1,0,1,43.99980058,-77.15873654,2025
4151,Recreation,Complete,0,0,1,0,1,44.098508,-77.5895,2025
4152,Recreation,Complete,367900,0,1,0,0,42.962388,-82.390889,2025
4153,Recreation,Complete,407800,0,1,0,0,44.425125,-78.275587,2025
4154,Recreation,Complete,110000,0,1,0,0,44.750898,-79.334404,2025
